EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1827650,47,No,Travel_Rarely,Maternity,1,3,Technical Degree,1,Male,1,Other,Married,3420,7,Y,No,12,80,1,17,2,6,5,1,2
1533398,25,Yes,Travel_Rarely,Cardiology,9,2,Life Sciences,1,Male,1,Other,Married,4400,3,Y,No,12,80,0,6,2,3,2,2,2
1469983,37,No,Non-Travel,Maternity,5,2,Technical Degree,1,Male,1,Nurse,Single,3500,0,Y,No,14,80,0,7,2,6,5,1,3
1272818,56,No,Travel_Rarely,Maternity,1,2,Life Sciences,1,Female,1,Other,Married,2066,2,Y,No,22,80,1,5,3,3,2,1,0
1174986,47,No,Travel_Rarely,Maternity,2,4,Medical,1,Female,4,Administrative,Married,17169,3,Y,No,19,80,2,26,2,20,17,5,6
1259120,24,No,Travel_Rarely,Cardiology,4,1,Medical,1,Female,2,Nurse,Married,4162,1,Y,Yes,12,80,2,5,3,5,4,0,3
1236111,32,No,Travel_Rarely,Cardiology,7,5,Marketing,1,Male,2,Nurse,Married,9204,4,Y,No,12,80,1,7,3,4,3,0,3
1625621,34,No,Travel_Rarely,Maternity,1,3,Life Sciences,1,Female,1,Nurse,Married,3294,5,Y,No,17,80,1,7,2,5,4,0,2
1743607,41,No,Travel_Rarely,Maternity,5,5,Medical,1,Male,1,Other,Married,2127,2,Y,Yes,12,80,0,7,5,4,2,0,3
1115072,40,No,Non-Travel,Maternity,9,4,Other,1,Male,2,Nurse,Divorced,3975,3,Y,No,11,80,2,11,2,8,7,0,7
1497203,31,No,Travel_Rarely,Cardiology,8,2,Life Sciences,1,Male,3,Nurse,Divorced,10793,1,Y,No,18,80,1,13,5,13,7,9,9
1821156,46,No,Travel_Rarely,Cardiology,9,3,Marketing,1,Male,3,Nurse,Divorced,10096,4,Y,No,11,80,1,28,1,7,7,4,3
1853035,39,Yes,Non-Travel,Maternity,2,3,Life Sciences,1,Female,1,Nurse,Single,3646,2,Y,Yes,23,80,0,11,2,1,0,0,0
1549232,31,No,Travel_Frequently,Neurology,1,5,Life Sciences,1,Female,3,Therapist,Single,7446,1,Y,No,11,80,0,10,2,10,8,4,7
1211666,45,No,Travel_Rarely,Maternity,20,3,Medical,1,Male,3,Nurse,Divorced,10851,2,Y,Yes,18,80,1,24,2,7,7,0,7
1214806,31,No,Travel_Rarely,Neurology,8,2,Medical,1,Female,1,Other,Single,2109,9,Y,No,18,80,0,8,3,3,2,0,2
1355585,31,Yes,Travel_Frequently,Maternity,2,3,Life Sciences,1,Male,1,Nurse,Married,3722,6,Y,Yes,13,80,1,7,2,2,2,2,2
1341233,45,No,Travel_Rarely,Maternity,29,3,Technical Degree,1,Male,3,Therapist,Married,9380,4,Y,Yes,18,80,2,10,4,3,1,1,2
1203781,48,No,Travel_Rarely,Cardiology,7,3,Marketing,1,Male,2,Nurse,Divorced,5486,4,Y,No,11,80,3,15,3,2,2,2,2
1234542,34,No,Travel_Rarely,Neurology,9,4,Technical Degree,1,Female,1,Other,Married,2742,1,Y,No,15,80,0,2,0,2,2,2,2
1282478,40,No,Non-Travel,Maternity,8,1,Medical,1,Male,3,Administrative,Divorced,13757,2,Y,No,11,80,1,16,5,9,8,4,8
1488687,28,No,Travel_Rarely,Cardiology,5,3,Medical,1,Male,2,Nurse,Single,8463,0,Y,No,18,80,0,6,4,5,4,1,3
1520049,44,No,Non-Travel,Maternity,5,3,Life Sciences,1,Male,1,Nurse,Single,3162,3,Y,No,14,80,0,7,5,5,2,0,3
1811254,53,No,Travel_Rarely,Maternity,2,3,Medical,1,Male,4,Administrative,Single,16598,4,Y,No,12,80,0,35,2,9,8,8,8
1028391,49,No,Travel_Rarely,Maternity,5,4,Technical Degree,1,Male,2,Nurse,Married,6651,2,Y,No,14,80,1,20,0,3,2,1,2
1759045,40,No,Travel_Rarely,Maternity,2,3,Medical,1,Male,1,Other,Divorced,2345,2,Y,No,14,80,1,8,3,3,1,1,2
1613858,44,No,Travel_Rarely,Maternity,20,3,Life Sciences,1,Male,1,Other,Single,3420,1,Y,No,13,80,0,6,3,5,2,1,3
1317016,33,No,Travel_Frequently,Cardiology,7,3,Medical,1,Male,2,Nurse,Married,4373,0,Y,No,14,80,2,5,2,4,3,0,3
1364493,34,No,Travel_Rarely,Cardiology,3,3,Other,1,Male,2,Nurse,Single,4759,3,Y,No,18,80,0,15,2,13,9,3,12
1477875,30,No,Travel_Rarely,Cardiology,16,1,Life Sciences,1,Male,2,Nurse,Married,5301,8,Y,No,15,80,2,4,2,2,1,2,2
1439547,42,No,Travel_Frequently,Maternity,9,2,Medical,1,Female,1,Nurse,Single,3673,1,Y,No,13,80,0,12,3,12,9,5,8
1869891,44,No,Travel_Frequently,Cardiology,1,5,Marketing,1,Female,2,Nurse,Married,4768,7,Y,No,12,80,1,11,4,1,0,0,0
1800991,30,No,Non-Travel,Maternity,7,3,Technical Degree,1,Male,1,Other,Divorced,1274,1,Y,No,13,80,2,1,2,1,0,0,0
1081412,57,No,Travel_Rarely,Maternity,1,2,Life Sciences,1,Male,2,Other,Married,4900,0,Y,No,24,80,1,13,2,12,9,2,8
1705514,49,No,Travel_Rarely,Maternity,7,4,Life Sciences,1,Male,3,Nurse,Divorced,10466,3,Y,No,14,80,2,29,3,8,7,0,7
1769488,34,No,Travel_Frequently,Maternity,15,3,Medical,1,Male,4,Administrative,Divorced,17007,7,Y,No,14,80,2,16,3,14,8,6,9
1678672,28,No,Travel_Frequently,Cardiology,1,3,Technical Degree,1,Male,1,Other,Married,2909,3,Y,No,15,80,1,5,3,3,2,1,2
1472943,29,Yes,Travel_Frequently,Cardiology,13,3,Technical Degree,1,Female,2,Nurse,Single,5765,5,Y,No,11,80,0,7,4,5,3,0,0
1817745,34,Yes,Travel_Rarely,Cardiology,24,4,Medical,1,Female,2,Nurse,Single,4599,0,Y,Yes,23,80,0,16,2,15,9,10,10
1218204,35,No,Travel_Rarely,Cardiology,7,1,Life Sciences,1,Male,1,Other,Married,2404,1,Y,No,13,80,1,1,3,1,0,0,0
1812838,24,Yes,Travel_Frequently,Maternity,9,3,Medical,1,Male,1,Nurse,Single,3172,2,Y,Yes,11,80,0,4,2,0,0,0,0
1384737,24,No,Non-Travel,Cardiology,13,2,Life Sciences,1,Female,1,Other,Married,2033,1,Y,No,13,80,1,1,2,1,0,0,0
1456798,44,No,Travel_Frequently,Neurology,2,1,Medical,1,Male,3,Therapist,Single,10209,5,Y,Yes,18,80,0,16,2,2,2,2,2
1075494,29,No,Travel_Rarely,Cardiology,19,3,Life Sciences,1,Male,2,Nurse,Divorced,8620,1,Y,No,14,80,2,10,3,10,7,0,4
1557335,30,No,Travel_Rarely,Neurology,1,3,Life Sciences,1,Male,1,Other,Divorced,2064,0,Y,No,21,80,1,6,3,5,3,1,3
1498617,55,No,Travel_Rarely,Maternity,4,4,Life Sciences,1,Male,2,Nurse,Married,4035,0,Y,Yes,16,80,0,4,2,3,2,1,2
1732917,33,No,Travel_Rarely,Maternity,4,4,Medical,1,Female,1,Nurse,Married,3838,8,Y,No,11,80,0,8,5,5,4,0,2
1235079,47,No,Travel_Rarely,Cardiology,14,3,Medical,1,Female,2,Nurse,Married,4591,3,Y,Yes,17,80,1,11,4,5,4,1,2
1473545,28,Yes,Travel_Frequently,Maternity,2,2,Medical,1,Male,1,Nurse,Single,2561,7,Y,No,11,80,0,8,2,0,0,0,0
1608433,28,No,Travel_Rarely,Maternity,1,3,Life Sciences,1,Male,1,Other,Divorced,1563,1,Y,No,14,80,1,1,2,1,0,0,0
1768732,28,No,Travel_Frequently,Cardiology,7,3,Life Sciences,1,Male,2,Nurse,Single,4898,0,Y,No,14,80,0,5,5,4,2,1,3
1255286,49,No,Travel_Rarely,Maternity,3,2,Medical,1,Female,2,Nurse,Married,4789,4,Y,No,25,80,1,10,3,3,2,1,2
1476766,29,No,Travel_Frequently,Maternity,2,1,Life Sciences,1,Female,1,Nurse,Married,3180,0,Y,No,13,80,3,4,3,3,2,0,2
1503842,28,No,Travel_Rarely,Maternity,29,1,Life Sciences,1,Male,2,Therapist,Married,6549,1,Y,No,14,80,2,8,2,8,6,1,7
1285005,33,No,Travel_Rarely,Maternity,8,5,Life Sciences,1,Male,2,Nurse,Single,6388,2,Y,Yes,17,80,0,14,6,0,0,0,0
1700420,32,No,Travel_Rarely,Neurology,10,3,Medical,1,Male,3,Other,Single,11244,2,Y,No,25,80,0,10,5,5,2,0,0
1787068,54,No,Travel_Frequently,Neurology,11,4,Medical,1,Female,4,Other,Divorced,16032,3,Y,No,20,80,1,26,2,14,9,1,12
1512296,29,Yes,Travel_Rarely,Maternity,1,4,Technical Degree,1,Male,1,Other,Single,2362,6,Y,No,13,80,0,11,2,9,7,0,7
1225168,44,No,Travel_Rarely,Maternity,28,3,Life Sciences,1,Male,4,Administrative,Married,16328,3,Y,No,13,80,1,24,1,20,6,14,17
1185178,39,No,Travel_Rarely,Neurology,6,3,Life Sciences,1,Female,3,Therapist,Single,8376,4,Y,No,18,80,0,9,3,2,0,2,2
1791733,46,No,Travel_Rarely,Cardiology,3,3,Life Sciences,1,Female,4,Administrative,Married,16606,8,Y,No,12,80,1,23,2,13,12,5,1
1445455,35,No,Travel_Rarely,Maternity,16,3,Life Sciences,1,Female,3,Nurse,Single,8606,1,Y,No,19,80,0,11,3,11,8,3,3
1225098,23,No,Travel_Rarely,Maternity,20,1,Life Sciences,1,Male,2,Nurse,Single,2272,0,Y,No,14,80,0,5,2,4,3,1,2
1161882,40,Yes,Travel_Rarely,Maternity,9,4,Life Sciences,1,Male,1,Nurse,Single,2018,3,Y,No,14,80,0,15,3,5,4,1,0
1130650,34,No,Travel_Rarely,Cardiology,1,3,Technical Degree,1,Male,3,Nurse,Married,7083,1,Y,Yes,14,80,0,10,3,10,9,8,6
1827679,31,Yes,Travel_Frequently,Maternity,3,3,Life Sciences,1,Female,1,Other,Single,4084,1,Y,No,12,80,0,7,2,7,2,7,7
1385384,50,No,Travel_Frequently,Maternity,22,5,Medical,1,Male,4,Administrative,Single,14411,1,Y,Yes,13,80,0,32,2,32,6,13,9
1489531,34,No,Travel_Rarely,Cardiology,7,2,Technical Degree,1,Male,1,Other,Married,2308,0,Y,Yes,25,80,1,12,4,11,10,5,7
1879823,42,No,Travel_Rarely,Maternity,2,3,Medical,1,Male,1,Nurse,Married,4841,4,Y,No,14,80,1,4,3,1,0,0,0
1072437,37,No,Travel_Rarely,Maternity,13,3,Medical,1,Male,2,Other,Married,4285,1,Y,No,17,80,0,10,2,10,8,3,7
1685917,29,No,Travel_Rarely,Maternity,8,1,Other,1,Female,2,Nurse,Married,9715,3,Y,No,13,80,1,9,3,7,7,0,7
1144941,33,No,Travel_Rarely,Maternity,25,3,Life Sciences,1,Male,2,Therapist,Single,4320,1,Y,No,13,80,0,5,2,5,3,0,2
1520707,45,No,Travel_Rarely,Maternity,28,3,Technical Degree,1,Male,1,Other,Married,2132,4,Y,No,20,80,1,8,3,5,4,0,3
1655596,42,No,Travel_Frequently,Maternity,2,3,Life Sciences,1,Male,3,Nurse,Married,10124,2,Y,Yes,14,80,1,24,3,20,8,13,9
1582511,40,No,Travel_Rarely,Cardiology,9,2,Medical,1,Male,2,Nurse,Married,5473,0,Y,No,12,80,0,9,5,8,4,7,1
1040101,33,No,Travel_Rarely,Maternity,28,4,Life Sciences,1,Male,2,Nurse,Married,5207,1,Y,Yes,12,80,1,15,3,15,14,5,7
1795482,40,No,Travel_Rarely,Neurology,6,2,Medical,1,Male,4,Administrative,Single,16437,1,Y,Yes,21,80,0,21,2,21,7,7,7
1487869,24,No,Travel_Rarely,Maternity,21,2,Technical Degree,1,Male,1,Nurse,Divorced,2296,0,Y,No,14,80,3,2,3,1,1,0,0
1757748,40,No,Non-Travel,Maternity,8,2,Life Sciences,1,Male,2,Nurse,Divorced,4069,3,Y,Yes,18,80,0,8,2,2,2,2,2
1044155,45,No,Travel_Rarely,Maternity,1,4,Technical Degree,1,Male,3,Nurse,Divorced,7441,1,Y,No,12,80,3,10,4,10,8,7,7
1751058,35,No,Travel_Rarely,Cardiology,28,4,Life Sciences,1,Female,1,Other,Married,2430,0,Y,No,23,80,2,6,5,5,3,4,2
1800789,32,No,Travel_Rarely,Maternity,5,2,Life Sciences,1,Female,2,Other,Married,5878,3,Y,No,12,80,1,12,2,7,1,2,5
1258148,36,No,Travel_Rarely,Cardiology,2,4,Life Sciences,1,Male,1,Other,Single,2644,3,Y,Yes,21,80,0,7,3,3,2,1,2
1120429,48,No,Travel_Rarely,Cardiology,16,4,Life Sciences,1,Female,2,Nurse,Divorced,6439,8,Y,No,14,80,1,18,2,8,7,7,7
1604996,29,No,Travel_Rarely,Maternity,9,3,Life Sciences,1,Male,1,Other,Married,2451,6,Y,No,18,80,2,5,2,1,0,0,0
1152504,33,No,Travel_Rarely,Cardiology,8,4,Life Sciences,1,Male,2,Nurse,Married,6392,2,Y,No,13,80,1,8,6,2,2,2,2
1093589,30,No,Travel_Rarely,Cardiology,1,3,Life Sciences,1,Male,2,Nurse,Married,9714,1,Y,No,11,80,1,10,4,10,8,6,7
1152723,38,No,Travel_Frequently,Neurology,10,4,Human Resources,1,Male,2,Other,Married,6077,3,Y,No,11,80,0,10,2,6,3,1,2
1561423,35,No,Travel_Rarely,Maternity,1,3,Medical,1,Male,1,Nurse,Single,2450,1,Y,No,19,80,0,3,3,3,0,1,2
1603233,30,No,Travel_Rarely,Cardiology,29,4,Technical Degree,1,Male,3,Nurse,Married,9250,3,Y,No,12,80,1,9,3,4,2,1,3
1286513,35,Yes,Travel_Rarely,Maternity,2,3,Life Sciences,1,Female,1,Nurse,Divorced,2074,1,Y,Yes,12,80,1,1,2,1,0,0,0
1313838,53,No,Travel_Rarely,Neurology,2,5,Technical Degree,1,Female,3,Therapist,Married,10169,0,Y,No,16,80,1,34,4,33,7,1,9
1819647,38,No,Travel_Rarely,Neurology,2,3,Medical,1,Male,2,Therapist,Married,4855,4,Y,No,11,80,2,7,2,5,2,1,4
1316836,32,No,Non-Travel,Maternity,1,4,Technical Degree,1,Male,2,Other,Married,4087,4,Y,No,14,80,1,9,3,6,5,1,2
1595159,48,No,Travel_Rarely,Maternity,15,4,Other,1,Female,1,Other,Married,2367,8,Y,No,12,80,1,10,3,8,2,7,6
1679356,34,No,Travel_Rarely,Maternity,7,4,Medical,1,Male,1,Other,Single,2972,1,Y,No,13,80,0,1,4,1,0,0,0
1729981,55,No,Travel_Rarely,Cardiology,26,5,Marketing,1,Male,5,Administrative,Married,19586,1,Y,No,21,80,1,36,3,36,6,2,13
1597323,34,No,Travel_Rarely,Maternity,1,4,Life Sciences,1,Male,2,Other,Married,5484,9,Y,No,17,80,1,9,3,2,2,2,1
1765716,26,No,Travel_Rarely,Maternity,3,3,Life Sciences,1,Female,1,Other,Married,2061,1,Y,No,21,80,0,1,5,1,0,0,0
1573518,38,No,Travel_Rarely,Cardiology,14,3,Life Sciences,1,Male,2,Nurse,Married,9924,0,Y,No,11,80,1,10,3,9,8,7,7
1755222,38,No,Travel_Rarely,Cardiology,16,3,Life Sciences,1,Female,2,Nurse,Single,4198,2,Y,No,12,80,0,8,5,3,2,1,2
1689960,36,No,Travel_Rarely,Cardiology,1,4,Life Sciences,1,Female,2,Nurse,Single,6815,6,Y,No,13,80,0,15,5,1,0,0,0
1321308,29,No,Travel_Rarely,Maternity,3,1,Medical,1,Male,1,Nurse,Single,4723,1,Y,Yes,18,80,0,10,3,10,9,1,5
1261502,35,No,Travel_Rarely,Maternity,10,4,Medical,1,Female,2,Nurse,Single,6142,3,Y,Yes,16,80,0,10,4,5,2,0,4
1041532,39,No,Travel_Rarely,Cardiology,6,3,Medical,1,Male,3,Nurse,Married,8237,2,Y,No,11,80,1,11,3,7,6,7,6
1828789,29,No,Travel_Frequently,Maternity,2,1,Life Sciences,1,Male,2,Nurse,Divorced,8853,1,Y,No,19,80,1,6,0,6,4,1,3
1638427,50,No,Travel_Rarely,Cardiology,9,3,Marketing,1,Male,5,Administrative,Married,19331,4,Y,Yes,16,80,1,27,2,1,0,0,0
1788553,23,No,Travel_Rarely,Maternity,10,3,Technical Degree,1,Male,1,Other,Married,2073,2,Y,No,16,80,1,4,2,2,2,2,2
1599847,36,No,Travel_Frequently,Maternity,6,4,Life Sciences,1,Male,2,Nurse,Married,5562,3,Y,Yes,13,80,1,9,3,3,2,0,2
1856176,42,No,Travel_Rarely,Neurology,9,2,Other,1,Male,5,Other,Single,19613,8,Y,No,22,80,0,24,2,1,0,0,1
1106946,35,No,Travel_Rarely,Maternity,28,3,Life Sciences,1,Male,2,Nurse,Married,3407,1,Y,No,17,80,2,10,3,10,9,6,8
1866800,34,No,Travel_Frequently,Maternity,10,4,Technical Degree,1,Male,2,Nurse,Married,5063,1,Y,No,14,80,1,8,3,8,2,7,7
1492385,40,No,Travel_Rarely,Cardiology,14,2,Life Sciences,1,Female,2,Nurse,Married,4639,1,Y,No,15,80,1,5,2,5,4,1,2
1463621,43,No,Travel_Rarely,Maternity,27,3,Technical Degree,1,Male,1,Nurse,Divorced,4876,5,Y,No,12,80,1,8,0,6,4,0,2
1562191,35,No,Travel_Rarely,Maternity,7,2,Life Sciences,1,Male,1,Nurse,Married,2690,1,Y,No,18,80,1,1,5,1,0,0,1
1801915,46,No,Travel_Rarely,Cardiology,1,4,Life Sciences,1,Male,4,Administrative,Single,17567,1,Y,No,15,80,0,27,5,26,0,0,12
1064286,28,Yes,Travel_Rarely,Maternity,24,3,Medical,1,Male,1,Nurse,Married,2408,1,Y,Yes,17,80,3,1,3,1,1,0,0
1494533,22,Yes,Non-Travel,Maternity,26,2,Other,1,Female,1,Other,Married,2814,1,Y,Yes,14,80,0,4,2,4,2,1,3
1618456,50,No,Travel_Frequently,Maternity,20,5,Medical,1,Male,4,Nurse,Married,11245,2,Y,Yes,15,80,1,32,3,30,8,12,13
1072876,32,No,Travel_Rarely,Maternity,5,4,Other,1,Female,1,Other,Married,3312,3,Y,No,17,80,2,6,3,3,2,0,2
1393835,44,No,Travel_Rarely,Maternity,7,3,Medical,1,Female,5,Administrative,Divorced,19049,0,Y,Yes,14,80,1,23,4,22,7,1,10
1466602,30,No,Travel_Rarely,Maternity,7,3,Medical,1,Male,1,Other,Married,2141,1,Y,No,12,80,1,6,3,6,4,1,1
1135463,45,No,Travel_Rarely,Maternity,5,5,Medical,1,Female,2,Nurse,Single,5769,1,Y,Yes,14,80,0,10,3,10,7,1,4
1792202,45,No,Non-Travel,Cardiology,26,3,Marketing,1,Male,2,Nurse,Married,4385,1,Y,No,15,80,1,10,2,10,7,4,5
1428612,31,No,Travel_Frequently,Cardiology,2,4,Other,1,Male,2,Nurse,Single,5332,7,Y,No,13,80,0,10,3,5,2,0,3
1831818,36,No,Travel_Rarely,Maternity,12,4,Life Sciences,1,Female,2,Therapist,Married,4663,9,Y,Yes,12,80,2,7,2,3,2,1,1
1624104,34,No,Travel_Frequently,Maternity,10,4,Life Sciences,1,Male,2,Therapist,Divorced,4724,1,Y,No,13,80,1,9,3,9,7,7,2
1594457,49,No,Travel_Rarely,Maternity,25,4,Life Sciences,1,Female,1,Nurse,Married,3211,1,Y,No,14,80,1,10,3,9,6,1,4
1871083,39,No,Travel_Rarely,Maternity,10,5,Medical,1,Male,2,Therapist,Married,5377,2,Y,No,13,80,3,10,3,7,7,7,7
1448152,27,No,Travel_Rarely,Maternity,19,3,Other,1,Male,1,Nurse,Divorced,4066,1,Y,No,11,80,2,7,3,7,7,0,7
1577752,35,No,Travel_Rarely,Maternity,18,5,Life Sciences,1,Male,2,Other,Married,5208,1,Y,No,11,80,0,16,2,16,15,1,10
1475967,28,No,Travel_Rarely,Maternity,27,3,Medical,1,Female,2,Therapist,Divorced,4877,0,Y,No,21,80,1,6,5,5,3,0,0
1797790,21,No,Travel_Rarely,Maternity,5,1,Medical,1,Male,1,Other,Single,3117,1,Y,No,18,80,0,3,2,2,2,2,2
1741354,18,Yes,Travel_Frequently,Cardiology,3,2,Medical,1,Female,1,Other,Single,1569,1,Y,Yes,12,80,0,0,2,0,0,0,0
1665873,47,No,Travel_Rarely,Neurology,26,4,Life Sciences,1,Female,5,Administrative,Married,19658,3,Y,No,11,80,1,27,2,5,2,1,0
1604086,39,No,Travel_Rarely,Maternity,3,2,Medical,1,Male,2,Nurse,Divorced,3069,0,Y,No,15,80,1,11,3,10,8,0,7
1687357,40,No,Travel_Rarely,Maternity,15,3,Life Sciences,1,Female,3,Therapist,Married,10435,1,Y,No,13,80,2,18,2,18,15,14,12
1645854,35,No,Non-Travel,Maternity,8,4,Life Sciences,1,Female,2,Nurse,Married,4148,1,Y,No,12,80,1,15,5,14,11,2,9
1693873,37,No,Travel_Rarely,Maternity,19,3,Life Sciences,1,Male,2,Therapist,Married,5768,3,Y,No,17,80,3,9,2,4,3,0,2
1032199,39,No,Travel_Frequently,Neurology,4,3,Medical,1,Female,2,Therapist,Single,5042,0,Y,No,13,80,0,10,2,9,2,3,8
1646893,45,No,Travel_Rarely,Neurology,2,2,Other,1,Female,2,Therapist,Divorced,5770,1,Y,No,19,80,2,10,3,10,7,3,9
1641732,38,No,Travel_Rarely,Neurology,2,2,Medical,1,Female,3,Therapist,Married,7756,3,Y,Yes,19,80,1,10,6,5,4,0,2
1626748,35,No,Travel_Rarely,Cardiology,10,3,Medical,1,Male,3,Nurse,Married,10306,9,Y,No,17,80,0,15,3,13,12,6,0
1552731,37,No,Travel_Rarely,Maternity,10,3,Medical,1,Female,1,Other,Married,3936,1,Y,No,11,80,1,8,2,8,4,7,7
1294986,40,No,Travel_Rarely,Maternity,16,3,Life Sciences,1,Female,3,Therapist,Single,7945,6,Y,Yes,15,80,0,18,2,4,2,3,3
1219188,44,No,Travel_Frequently,Neurology,1,5,Human Resources,1,Male,2,Other,Married,5743,4,Y,Yes,11,80,0,14,3,10,7,0,2
1533221,48,No,Travel_Frequently,Neurology,4,5,Medical,1,Male,4,Other,Married,15202,2,Y,No,25,80,1,23,3,2,2,2,2
1107055,35,Yes,Travel_Rarely,Cardiology,15,2,Medical,1,Male,2,Nurse,Divorced,5440,6,Y,Yes,14,80,2,7,2,2,2,2,2
1644021,24,Yes,Travel_Frequently,Maternity,2,1,Technical Degree,1,Female,1,Other,Single,3760,1,Y,Yes,13,80,0,6,2,6,3,1,3
1236753,27,No,Travel_Rarely,Maternity,8,3,Medical,1,Female,1,Other,Married,3517,7,Y,No,17,80,0,5,0,3,2,0,2
1731640,27,No,Travel_Frequently,Maternity,2,3,Medical,1,Male,1,Other,Single,2580,2,Y,No,13,80,0,6,0,4,2,1,2
1883424,40,Yes,Travel_Rarely,Maternity,7,3,Life Sciences,1,Male,1,Nurse,Single,2166,3,Y,Yes,14,80,0,10,3,4,2,0,3
1202416,29,No,Travel_Rarely,Cardiology,10,3,Medical,1,Male,2,Nurse,Single,5869,9,Y,No,11,80,0,8,2,5,2,1,4
1088912,36,No,Travel_Rarely,Maternity,5,4,Life Sciences,1,Female,3,Nurse,Married,8008,4,Y,No,12,80,2,9,6,3,2,0,2
1605956,25,No,Travel_Frequently,Neurology,2,1,Life Sciences,1,Male,2,Therapist,Divorced,5206,1,Y,No,17,80,2,7,6,7,7,0,7
1505937,39,No,Travel_Rarely,Maternity,12,3,Medical,1,Male,2,Therapist,Married,5295,4,Y,No,21,80,0,7,3,5,4,1,0
1399370,49,No,Travel_Rarely,Maternity,22,4,Other,1,Female,4,Administrative,Married,16413,3,Y,No,16,80,2,27,2,4,2,1,2
1761884,50,No,Travel_Rarely,Maternity,17,5,Life Sciences,1,Female,3,Administrative,Divorced,13269,5,Y,No,15,80,3,19,3,14,11,1,11
1769167,20,No,Travel_Rarely,Cardiology,2,3,Medical,1,Female,1,Other,Single,2783,1,Y,No,19,80,0,2,3,2,2,2,2
1547090,34,No,Travel_Rarely,Maternity,3,3,Life Sciences,1,Female,2,Other,Divorced,5433,1,Y,No,12,80,1,11,2,11,8,7,9
1246015,36,No,Travel_Rarely,Maternity,7,3,Life Sciences,1,Male,1,Nurse,Single,2013,2,Y,No,11,80,0,15,4,4,3,1,3
1254079,49,No,Travel_Rarely,Maternity,6,1,Life Sciences,1,Female,4,Nurse,Married,13966,2,Y,Yes,19,80,1,30,3,15,11,2,12
1860095,36,No,Non-Travel,Neurology,1,4,Medical,1,Female,2,Therapist,Married,4374,0,Y,No,15,80,0,4,6,3,2,1,2
1602610,36,No,Travel_Rarely,Maternity,3,2,Life Sciences,1,Male,2,Nurse,Divorced,6842,6,Y,No,20,80,1,13,3,5,4,0,4
1364047,54,No,Travel_Rarely,Neurology,22,5,Medical,1,Female,4,Other,Married,17426,3,Y,No,25,80,1,36,6,10,8,4,7
1872403,43,No,Travel_Rarely,Maternity,15,2,Life Sciences,1,Male,4,Administrative,Married,17603,1,Y,No,24,80,1,14,3,14,10,6,11
1705436,35,No,Travel_Frequently,Cardiology,12,4,Other,1,Male,2,Nurse,Single,4581,3,Y,Yes,24,80,0,13,2,11,9,6,7
1607161,38,No,Travel_Frequently,Maternity,1,3,Life Sciences,1,Male,2,Other,Married,4735,7,Y,No,15,80,2,19,4,13,11,2,9
1706059,29,No,Travel_Rarely,Cardiology,5,3,Medical,1,Male,2,Nurse,Divorced,4187,1,Y,Yes,13,80,1,10,3,10,0,0,9
1574111,33,No,Travel_Rarely,Cardiology,2,4,Medical,1,Male,2,Nurse,Divorced,5505,1,Y,No,14,80,2,6,5,6,2,0,4
1200755,32,No,Travel_Rarely,Maternity,2,3,Medical,1,Male,2,Other,Divorced,5470,0,Y,No,13,80,2,10,4,9,5,1,6
1068460,31,No,Travel_Rarely,Cardiology,5,4,Life Sciences,1,Female,2,Nurse,Married,5476,1,Y,No,11,80,2,10,2,10,0,0,2
1796122,49,No,Travel_Rarely,Maternity,16,3,Medical,1,Female,1,Nurse,Divorced,2587,4,Y,Yes,16,80,1,17,2,2,2,2,2
1728347,38,No,Travel_Frequently,Maternity,2,3,Medical,1,Female,1,Nurse,Single,2440,1,Y,No,22,80,0,4,3,4,3,3,3
1817017,47,No,Travel_Rarely,Cardiology,2,4,Life Sciences,1,Female,4,Administrative,Divorced,15972,6,Y,No,14,80,3,29,2,3,2,1,2
1400072,49,No,Travel_Rarely,Neurology,1,3,Life Sciences,1,Male,4,Other,Single,15379,4,Y,No,14,80,0,23,2,8,7,0,0
1349913,41,No,Travel_Rarely,Cardiology,23,2,Life Sciences,1,Male,3,Nurse,Single,7082,3,Y,Yes,16,80,0,21,2,2,0,0,2
1119867,20,No,Travel_Rarely,Cardiology,9,1,Life Sciences,1,Male,1,Other,Single,2728,1,Y,No,11,80,0,2,3,2,2,0,2
1060815,33,No,Non-Travel,Cardiology,16,3,Life Sciences,1,Female,2,Nurse,Divorced,5368,1,Y,Yes,25,80,1,7,2,6,5,1,2
1097742,36,No,Travel_Rarely,Maternity,26,4,Life Sciences,1,Male,2,Nurse,Married,5347,6,Y,No,14,80,2,10,2,3,2,0,2
1711206,44,No,Travel_Rarely,Neurology,1,3,Life Sciences,1,Female,1,Other,Divorced,3195,4,Y,Yes,18,80,3,8,2,2,2,2,2
1082389,23,Yes,Travel_Rarely,Maternity,8,1,Medical,1,Male,1,Nurse,Single,3989,1,Y,Yes,11,80,0,5,2,5,4,1,2
1588527,38,No,Travel_Rarely,Maternity,4,2,Medical,1,Female,1,Nurse,Married,3306,7,Y,No,19,80,1,7,5,0,0,0,0
